writer_id,imdb_title_id,writer
3145,tt0024524,Harold Shumate
3146,tt0024537,Frances Goodrich
3147,tt0024537,Albert Hackett
3148,tt0024538,Erich Philippi
3149,tt0024538,William Hurlbut
3150,tt0024539,Frances Marion
3151,tt0024539,Salisbury Field
3152,tt0024548,Mae West
3153,tt0024548,Harvey F. Thew
3154,tt0024549,John Francis Larkin
3155,tt0024549,Rian James
3156,tt0024553,Paul Osborn
3157,tt0024553,Bella Spewack
3158,tt0024554,Kurt Kempler
3159,tt0024554,Frances Hyland
3160,tt0024559,Houston Branch
3161,tt0024559,Houston Branch
3162,tt0024560,Jane Murfin
3163,tt0024560,Sidney Howard
3164,tt0024561,W. Maxwell Goodhue
3165,tt0024561,Frances Hyland
3166,tt0024570,Lou Breslow
3167,tt0024570,Jack McGowan
3168,tt0024590,James Kevin McGuinness
3169,tt0024590,Bella Spewack
3170,tt0024592,Will Levington Comfort
3171,tt0024592,Joseph Anthony Roach
3172,tt0024593,Ruth Rose
3173,tt0024594,Alfred A. Cohn
3174,tt0024594,Paul Gerard Smith
3175,tt0024598,Hermann Sudermann
3176,tt0024598,Edward Sheldon
3177,tt0024600,Pál Fejös
3178,tt0024600,Adolf Lantz
3179,tt0024601,Frank Craven
3180,tt0024605,Albert DeMond
3181,tt0024609,John Meehan
3182,tt0024609,Bradford Ropes
3183,tt0024610,Sonya Levien
3184,tt0024610,Paul Green
3185,tt0024616,Sándor Hunyady
3186,tt0024616,Bertram Millhauser
3187,tt0024617,Oliver H.P. Garrett
3188,tt0024617,William Faulkner
3189,tt0024620,Brown Holmes
3190,tt0024620,Philip Stong
3191,tt0024625,Arthur Conan Doyle
3192,tt0024625,Robert Florey
3193,tt0024631,Garnett Weston
3194,tt0024631,Garnett Weston
3195,tt0024633,Lester Cohen
3196,tt0024633,Lester Cohen
3197,tt0024641,Yasunaga Higashibojo
3198,tt0024641,Kyoka Izumi
3199,tt0024645,Edgar Rice Burroughs
3200,tt0024645,Walter Anthony
3201,tt0024647,Kurt Kempler
3202,tt0024647,Kurt Kempler
3203,tt0024656,Bartlett Cormack
3204,tt0024663,Alexandre Dumas
3205,tt0024663,Norman S. Hall
3206,tt0024664,S.K. Lauren
3207,tt0024664,Ray Harris
3208,tt0024668,Grigoriy Aleksandrov
3209,tt0024672,Walter DeLeon
3210,tt0024672,Francis Martin
3211,tt0024674,Zane Grey
3212,tt0024674,Jack Cunningham
3213,tt0024675,William Faulkner
3214,tt0024675,Edith Fitzgerald
3215,tt0024676,Tadao Ikeda
3216,tt0024676,Kôgo Noda
3217,tt0024679,Ralph Spence
3218,tt0024684,Ben Hecht
3219,tt0024684,Benn W. Levy
3220,tt0024685,Lenore J. Coffee
3221,tt0024685,Lynn Starling
3222,tt0024696,Gastone Bossio
3223,tt0024696,Raffaello Matarazzo
3224,tt0024701,Norman Reilly Raine
3225,tt0024701,Zelda Sears
3226,tt0024704,Edgar Selwyn
3227,tt0024704,Ben Hecht
3228,tt0024710,Pierre Calmann
3229,tt0024710,Louis Delaprée
3230,tt0024727,Edward T. Lowe Jr.
3231,tt0024728,O. Henry
3232,tt0024728,Lev Kuleshov
3233,tt0024736,Reinhold Schünzel
3234,tt0024742,Paul Green
3235,tt0024742,Maude T. Howell
3236,tt0024747,Heinz Reichert
3237,tt0024747,Ernst Marischka
3238,tt0024757,Lajos Biró
3239,tt0024757,George Grossmith
3240,tt0024762,Robert E. Hopkins
3241,tt0024762,Carey Wilson
3242,tt0024763,John Meehan
3243,tt0024763,Leon Gordon
3244,tt0024768,Barney A. Sarecky
3245,tt0024768,George Morgan
3246,tt0024769,Elliott Nugent
3247,tt0024769,Laurence Gross
3248,tt0024770,Donald Ogden Stewart
3249,tt0024770,Francis Marion Crawford
3250,tt0024771,Samuel Hoffenstein
3251,tt0024771,Gladys Lehman
3252,tt0024772,Earl Baldwin
3253,tt0024772,Daniel Ahern
3254,tt0024781,Gertrude Atherton
3255,tt0024781,Polan Banks
3256,tt0024785,Charles Kenyon
3257,tt0024785,Maude T. Howell
3258,tt0024786,Edward Chodorov
3259,tt0024786,Sheridan Gibney
3260,tt0024787,Edward T. Lowe Jr.
3261,tt0024793,Tadao Ikeda
3262,tt0024793,Mikio Naruse
3263,tt0024800,Melville Baker
3264,tt0024800,Jack Kirkland
3265,tt0024805,Burl R. Tuttle
3266,tt0024805,Burl R. Tuttle
3267,tt0024808,William M. Conselman
3268,tt0024808,Henry Johnson
3269,tt0024809,Earl Baldwin
3270,tt0024809,Earl Baldwin
3271,tt0024816,Bess Meredyth
3272,tt0024816,Edwin Justus Mayer
3273,tt0024819,Sarah Y. Mason
3274,tt0024819,Victor Heerman
3275,tt0024830,Jean Giono
3276,tt0024830,Marcel Pagnol
3277,tt0024831,Sam Mintz
3278,tt0024831,Lucy Maud Montgomery
3279,tt0024844,Jean Guinée
3280,tt0024844,Albert Riéra
3281,tt0024851,Sinclair Lewis
3282,tt0024851,Mary C. McCall Jr.
3283,tt0024852,Frank Butler
3284,tt0024852,Nick Grinde
3285,tt0024854,Philip Klein
3286,tt0024854,Edward E. Paramore Jr.
3287,tt0024855,Edward Halperin
3288,tt0024855,Victor Halperin
3289,tt0024865,Rudolph Besier
3290,tt0024865,Ernest Vajda
3291,tt0024867,Lillie Hayward
3292,tt0024867,James Wharton
3293,tt0024868,Robert Quigley
3294,tt0024873,Mae West
3295,tt0024873,Jack Wagner
3296,tt0024890,Niven Busch
3297,tt0024890,Rian James
3298,tt0024892,Lillie Hayward
3299,tt0024892,Ben Markson
3300,tt0024894,Edgar Allan Poe
3301,tt0024894,Peter Ruric
3302,tt0024895,Clements Ripley
3303,tt0024895,Wells Root
3304,tt0024897,Ethel Hill
3305,tt0024897,Vida Hurst
3306,tt0024902,Robert N. Bradbury
3307,tt0024902,Robert N. Bradbury
3308,tt0024903,Horace Jackson
3309,tt0024903,Carey Wilson
3310,tt0024906,Ralph Graves
3311,tt0024910,David Butler
3312,tt0024910,David Butler
3313,tt0024914,William M. Conselman
3314,tt0024914,David Butler
3315,tt0024915,R.H. Bruce Lockhart
3316,tt0024915,Laird Doyle
3317,tt0024916,Robert Riskin
3318,tt0024916,Mark Hellinger
3319,tt0024932,Nunnally Johnson
3320,tt0024932,Henry Lehrman
3321,tt0024933,J.O.C. Orton
3322,tt0024933,Sidney Gilliat
3323,tt0024939,Gladys Hurlbut
3324,tt0024939,Emma B.C. Wells
3325,tt0024951,Wallace Smith
3326,tt0024951,Wallace Smith
3327,tt0024952,Melchior Lengyel
3328,tt0024952,Robert Liebmann
3329,tt0024958,Ben Markson
3330,tt0024958,Erle Stanley Gardner
3331,tt0024960,Bella Spewack
3332,tt0024960,Sam Spewack
3333,tt0024961,Clarence Budington Kelland
3334,tt0024961,Sam Taylor
3335,tt0024962,Lajos Biró
3336,tt0024962,Arthur Wimperis
3337,tt0024963,John Lee Mahin
3338,tt0024963,Edgar Selwyn
3339,tt0024965,Sonya Levien
3340,tt0024965,James Gleason
3341,tt0024966,Dimitri Furmanov
3342,tt0024966,Anna Furmanova
3343,tt0024968,Philip MacDonald
3344,tt0024968,Earl Derr Biggers
3345,tt0024969,Earl Derr Biggers
3346,tt0024969,Seton I. Miller
3347,tt0024978,Oscar Asche
3348,tt0024978,Edward Knoblock
3349,tt0024981,Bert Kalmar
3350,tt0024981,Harry Ruby
3351,tt0024989,Charles Bennett
3352,tt0024989,Ernst Lothar
3353,tt0024991,Waldemar Young
3354,tt0024991,Vincent Lawrence
3355,tt0024992,Edward Kaufman
3356,tt0024992,Ben Holmes
3357,tt0025004,Alexandre Dumas
3358,tt0025004,Philip Dunne
3359,tt0025009,Ben Hecht
3360,tt0025009,Charles MacArthur
3361,tt0025011,Milton Krims
3362,tt0025011,Al Martin
3363,tt0025025,Edward T. Lowe Jr.
3364,tt0025028,Delmer Daves
3365,tt0025028,Robert Lord
3366,tt0025031,J.B. Priestley
3367,tt0025031,Anne Morrison Chapin
3368,tt0025034,W.R. Burnett
3369,tt0025034,Ralph Block
3370,tt0025037,Maxwell Anderson
3371,tt0025037,Gladys Lehman
3372,tt0025038,Basil Mason
3373,tt0025038,Val Gielgud
3374,tt0025039,Harvey F. Thew
3375,tt0025039,Joseph Sherman
3376,tt0025040,Jo Swerling
3377,tt0025040,Jo Swerling
3378,tt0025043,René Clair
3379,tt0025046,Mary C. McCall Jr.
3380,tt0025062,Juan Bustillo Oro
3381,tt0025062,José Manuel Cordero
3382,tt0025066,Herbert Fields
3383,tt0025066,Lou Brock
3384,tt0025068,Charles Kenyon
3385,tt0025068,Laura Walker
3386,tt0025069,S.S. Van Dine
3387,tt0025069,F. Hugh Herbert
3388,tt0025075,Alfred Hustwick
3389,tt0025075,Frank J. Murray
3390,tt0025076,Carl Erickson
3391,tt0025076,Manuel Seff
3392,tt0025091,Lenore J. Coffee
3393,tt0025091,W.E. Woodward
3394,tt0025094,Benn W. Levy
3395,tt0025094,Emlyn Williams
3396,tt0025100,Juan Bustillo Oro
3397,tt0025100,Jorge Pezet
3398,tt0025101,F. Hugh Herbert
3399,tt0025101,Carl Erickson
3400,tt0025117,Wanda Tuchock
3401,tt0025117,Laird Doyle
3402,tt0025118,Jerome Jackson
3403,tt0025118,Jerome Jackson
3404,tt0025119,Charles Kenyon
3405,tt0025119,Lajos Zilahy
3406,tt0025124,Delmer Daves
3407,tt0025124,Delmer Daves
3408,tt0025129,Robert N. Lee
3409,tt0025129,George Dyer
3410,tt0025132,Joseph L. Mankiewicz
3411,tt0025132,Frank Cavett
3412,tt0025134,Bartlett Cormack
3413,tt0025134,Lenore J. Coffee
3414,tt0025151,Albert Hackett
3415,tt0025151,Frances Goodrich
3416,tt0025161,Ralph Block
3417,tt0025161,Doris Malloy
3418,tt0025163,Charles Francis Coe
3419,tt0025163,Bella Spewack
3420,tt0025164,Dwight Taylor
3421,tt0025164,Kenneth S. Webb
3422,tt0025165,Eugene Solow
3423,tt0025165,Robert Lee Johnson
3424,tt0025169,Charles Belden
3425,tt0025170,Rian James
3426,tt0025170,Jerry Wald
3427,tt0025173,Anita Loos
3428,tt0025173,John Emerson
3429,tt0025176,Frank Butler
3430,tt0025189,Rolf E. Vanloo
3431,tt0025191,Julien Duvivier
3432,tt0025194,Hampton Del Ruth
3433,tt0025194,Hampton Del Ruth
3434,tt0025198,Jacques Feyder
3435,tt0025198,Charles Spaak
3436,tt0025202,Charles Dickens
3437,tt0025202,Gladys Unger
3438,tt0025204,H. Ashbrook
3439,tt0025214,Kôgo Noda
3440,tt0025214,Tadao Ikeda
3441,tt0025219,Harry Sauber
3442,tt0025219,Brian Marlow
3443,tt0025222,Wilhelm Speyer
3444,tt0025222,Francis Edward Faragoh
3445,tt0025223,Buddy G. DeSylva
3446,tt0025223,David Butler
3447,tt0025226,Tom Buckingham
3448,tt0025226,Niven Busch
3449,tt0025228,Leon Abrams
3450,tt0025228,George Abbott
3451,tt0025238,Earl Baldwin
3452,tt0025238,Ben Markson
3453,tt0025239,Alfred Savoir
3454,tt0025239,Edwin Justus Mayer
3455,tt0025248,Václav Wasserman
3456,tt0025248,Martin Fric
3457,tt0025250,Abem Finkel
3458,tt0025250,Sidney Sutherland
3459,tt0025251,Mauri Grashin
3460,tt0025251,Frances Goodrich
3461,tt0025254,Bert Kalmar
3462,tt0025254,Harry Ruby
3463,tt0025256,Sidney Buchman
3464,tt0025256,Harry Hervey
3465,tt0025263,Howard Dietz
3466,tt0025263,Arthur Kober
3467,tt0025271,Albert DeMond
3468,tt0025271,Adam Shirk
3469,tt0025272,Nunnally Johnson
3470,tt0025272,George Hembert Westley
3471,tt0025273,Manuel Seff
3472,tt0025273,Lillie Hayward
3473,tt0025284,Brown Holmes
3474,tt0025284,Sidney Sutherland
3475,tt0025290,William Rankin
3476,tt0025290,Warren Duff
3477,tt0025301,Fannie Hurst
3478,tt0025301,William Hurlbut
3479,tt0025303,Wallace MacDonald
3480,tt0025303,John Rathmell
3481,tt0025316,Robert Riskin
3482,tt0025316,Samuel Hopkins Adams
3483,tt0025318,Jack Cunningham
3484,tt0025318,J.P. McEvoy
3485,tt0025323,Charlotte Brontë
3486,tt0025323,Adele Comandini
3487,tt0025329,Lion Feuchtwanger
3488,tt0025329,Dorothy Farnum
3489,tt0025330,Bertram Millhauser
3490,tt0025330,Laird Doyle
3491,tt0025333,F. Hugh Herbert
3492,tt0025333,Charles Kenyon
3493,tt0025335,Irvin S. Cobb
3494,tt0025335,Dudley Nichols
3495,tt0025338,Jitsuzô Ikeda
3496,tt0025338,Komatsu Kitamura
3497,tt0025340,Manuel Seff
3498,tt0025340,Sy Bartlett
3499,tt0025342,Leonard Nason
3500,tt0025342,Albert S. Le Vino
3501,tt0025345,Bert Kalmar
3502,tt0025345,Harry Ruby
3503,tt0025346,Laird Doyle
3504,tt0025346,R. Gore Brown
3505,tt0025347,Arthur Sheekman
3506,tt0025347,Nat Perrin
3507,tt0025349,George C. Bertholon
3508,tt0025349,Howard Higgin
3509,tt0025351,István Békeffy
3510,tt0025351,Harlan Thompson
3511,tt0025362,Vicki Baum
3512,tt0025362,Colette
3513,tt0025363,Alfred Savoir
3514,tt0025363,Guy Bolton
3515,tt0025366,Jo Swerling
3516,tt0025366,Dwight Taylor
3517,tt0025371,John Colton
3518,tt0025371,John Lee Mahin
3519,tt0025373,Robert N. Bradbury
3520,tt0025384,Vincent Lawrence
3521,tt0025384,Worthington Miner
3522,tt0025391,Eugene Frenke
3523,tt0025391,James P. Hogan
3524,tt0025393,Jane Murfin
3525,tt0025393,Louis Bromfield
3526,tt0025397,Ferenc Molnár
3527,tt0025397,Robert Liebmann
3528,tt0025408,William Anthony McGuire
3529,tt0025408,Hans Fallada
3530,tt0025409,J.M. Barrie
3531,tt0025409,Jane Murfin
3532,tt0025410,Damon Runyon
3533,tt0025410,William R. Lipman
3534,tt0025417,G.B. Stern
3535,tt0025417,Dwight Taylor
3536,tt0025418,Leonard Praskins
3537,tt0025418,Elmer Harris
3538,tt0025420,Sherman L. Lowe
3539,tt0025420,Al Martin
3540,tt0025421,Wyndham Gittens
3541,tt0025421,David Howard
3542,tt0025422,Willa Cather
3543,tt0025422,Gene Markey
3544,tt0025423,Dudley Nichols
3545,tt0025423,Garrett Fort
3546,tt0025426,Roy Chanslor
3547,tt0025426,Michael Jacoby
3548,tt0025440,Robert N. Bradbury
3549,tt0025442,Gustave Flaubert
3550,tt0025442,Jean Renoir
3551,tt0025443,Edward Chodorov
3552,tt0025443,Edward Chodorov
3553,tt0025452,Charles Bennett
3554,tt0025452,D.B. Wyndham-Lewis
3555,tt0025453,Jean Bart
3556,tt0025453,Jean Bart
3557,tt0025455,Lindsley Parsons
3558,tt0025455,Lindsley Parsons
3559,tt0025459,Tom Reed
3560,tt0025459,Niven Busch
3561,tt0025461,Paul Hervey Fox
3562,tt0025461,Austin Parker
3563,tt0025464,Oliver H.P. Garrett
3564,tt0025464,Joseph L. Mankiewicz
3565,tt0025465,Hildegarde Stadie
3566,tt0025471,Louis Hémon
3567,tt0025471,Julien Duvivier
3568,tt0025472,Reginald Berkeley
3569,tt0025472,Jacques Deval
3570,tt0025478,Willi Forst
3571,tt0025478,Walter Reisch
3572,tt0025479,Robert Gessner
3573,tt0025479,Ralph Block
3574,tt0025480,Jan Lustig
3575,tt0025480,Billy Wilder
3576,tt0025489,Waldemar Young
3577,tt0025489,Sidney Kingsley
3578,tt0025492,Gene Markey
3579,tt0025492,Kathryn Scola
3580,tt0025493,Ernest Vajda
3581,tt0025493,Samson Raphaelson
3582,tt0025494,Robert Lord
3583,tt0025494,Robert Lord
3584,tt0025499,Paul Sifton
3585,tt0025499,Claire Sifton
3586,tt0025500,Warren Duff
3587,tt0025500,Damon Runyon
3588,tt0025509,Victor Hugo
3589,tt0025509,Raymond Bernard
3590,tt0025510,Louis Bromfield
3591,tt0025510,Gene Markey
3592,tt0025514,E. Phillips Oppenheim
3593,tt0025514,Norman Houston
3594,tt0025515,Wilkie Collins
3595,tt0025515,Adele Buffington
3596,tt0025520,Nunnally Johnson
3597,tt0025520,Henry Lehrman
3598,tt0025523,William Slavens McNutt
3599,tt0025523,Jane Storm
3600,tt0025524,Carlos de Nájera
3601,tt0025524,Guy de Maupassant
3602,tt0025529,Carey Wilson
3603,tt0025529,Joseph Gollomb
3604,tt0025530,Roy Chanslor
3605,tt0025530,Dore Schary
3606,tt0025531,F.B. Crosswhite
3607,tt0025532,Willis Goldbeck
3608,tt0025532,Stuart Palmer
3609,tt0025533,Whitman Chambers
3610,tt0025536,Oscar Hammerstein II
3611,tt0025536,Howard Irving Young
3612,tt0025543,Edgar Wallace
3613,tt0025543,Wellyn Totman
3614,tt0025546,Philip MacDonald
3615,tt0025546,Howard Emmett Rogers
3616,tt0025555,Harry Wagstaff Gribble
3617,tt0025555,Willard Mack
3618,tt0025566,Owen Davis
3619,tt0025566,Gwen Bristow
3620,tt0025569,Jo Swerling
3621,tt0025569,Ferenc Molnár
3622,tt0025579,Edwin J. Burke
3623,tt0025579,Mrs. Arnold Robinson
3624,tt0025580,Jack Kirkland
3625,tt0025580,Melville Baker
3626,tt0025586,Lester Cohen
3627,tt0025586,W. Somerset Maugham
3628,tt0025590,Garnett Weston
3629,tt0025590,Jack Cunningham
3630,tt0025596,A.J. Cronin
3631,tt0025596,Jo Swerling
3632,tt0025600,John Galsworthy
3633,tt0025600,R.C. Sherriff
3634,tt0025601,S.K. Lauren
3635,tt0025601,James Gow
3636,tt0025607,Harvey F. Thew
3637,tt0025607,Zelda Sears
3638,tt0025610,King Vidor
3639,tt0025610,Elizabeth Hill
3640,tt0025611,Zoe Akins
3641,tt0025611,Michael Arlen
3642,tt0025617,John Meehan
3643,tt0025617,Salka Viertel
3644,tt0025619,Ham Fisher
3645,tt0025619,Jack Jevne
3646,tt0025629,Wells Root
3647,tt0025629,S.J. Perelman
3648,tt0025644,Charles W. Goddard
3649,tt0025644,Ella O'Neill
3650,tt0025645,F. Hugh Herbert
3651,tt0025645,Erwin Gelsey
3652,tt0025671,Yuri Tynyanov
3653,tt0025674,Lynn Starling
3654,tt0025674,Rex Stout
3655,tt0025681,Henry Bataille
3656,tt0025681,Frederick Lonsdale
3657,tt0025691,Mikhail Romm
3658,tt0025691,Guy de Maupassant
3659,tt0025699,Lindsley Parsons
3660,tt0025699,Lindsley Parsons
3661,tt0025704,Jerome Jackson
3662,tt0025704,Michael Powell
3663,tt0025709,Lillie Hayward
3664,tt0025709,Peter Milne
3665,tt0025710,Herman C. McNeile
3666,tt0025710,Walter Summers
3667,tt0025712,Barry Barringer
3668,tt0025712,Harry A. Earnshaw
3669,tt0025718,Norman Krasna
3670,tt0025720,Edmund Goulding
3671,tt0025731,Jane Murfin
3672,tt0025731,Edward Kaufman
3673,tt0025740,John Meehan
3674,tt0025740,Viña Delmar
3675,tt0025746,Manuel Komroff
3676,tt0025747,Nathaniel Hawthorne
3677,tt0025747,Leonard Fields
3678,tt0025748,Baroness Emmuska Orczy
3679,tt0025755,David Boehm
3680,tt0025755,Maurine Dallas Watkins
3681,tt0025759,Charles Bennett
3682,tt0025759,Billie Bristow
3683,tt0025762,Whitman Chambers
3684,tt0025762,Albert DeMond
3685,tt0025763,Ann Cunningham
3686,tt0025763,Sam Armstrong
3687,tt0025774,Edward Hope
3688,tt0025774,Howard Lindsay
3689,tt0025785,George Kelly
3690,tt0025785,Herman J. Mankiewicz
3691,tt0025788,Manuel Seff
3692,tt0025788,Ann Garrick
3693,tt0025791,Salvatore Gotta
3694,tt0025797,Aben Kandel
3695,tt0025797,Marion Dix
3696,tt0025799,Keene Thompson
3697,tt0025799,Douglas MacLean
3698,tt0025803,F. Hugh Herbert
3699,tt0025803,Carl Erickson
3700,tt0025805,Heinrich Spoerl
3701,tt0025805,Hans Reimann
3702,tt0025809,Brock Williams
3703,tt0025822,Lula Vollmer
3704,tt0025822,Jane Murfin
3705,tt0025826,Warren Duff
3706,tt0025826,Seton I. Miller
3707,tt0025828,Leo Birinsky
3708,tt0025828,Herman J. Mankiewicz
3709,tt0025829,Lew Brown
3710,tt0025829,Will Rogers
3711,tt0025830,Robert N. Bradbury
3712,tt0025830,Robert N. Bradbury
3713,tt0025833,Becky Gardiner
3714,tt0025833,Lynn Riggs
3715,tt0025836,Bernard Schubert
3716,tt0025836,Dana Burnet
3717,tt0025838,Maurine Dallas Watkins
3718,tt0025838,Ralph Spence
3719,tt0025841,Yuriy Olesha
3720,tt0025841,Yuriy Olesha
3721,tt0025843,Ralph Spence
3722,tt0025843,Philip Dunne
3723,tt0025844,John Howard Lawson
3724,tt0025844,John Howard Lawson
3725,tt0025850,Jerome Kern
3726,tt0025850,Oscar Hammerstein II
3727,tt0025862,Edgar Rice Burroughs
3728,tt0025862,James Kevin McGuinness
3729,tt0025878,Albert Hackett
3730,tt0025878,Frances Goodrich
3731,tt0025880,Preston Sturges
3732,tt0025880,Frank Partos
3733,tt0025882,Jane Murfin
3734,tt0025882,Anne Morrison Chapin
3735,tt0025883,Zelda Sears
3736,tt0025883,Eve Greene
3737,tt0025893,Zane Grey
3738,tt0025893,Jack Cunningham
3739,tt0025898,Jean Renoir
3740,tt0025898,Jacques Levert
3741,tt0025903,James Oliver Curwood
3742,tt0025903,Lindsley Parsons
3743,tt0025905,Leon Gordon
3744,tt0025905,Joseph Moncure March
3745,tt0025907,Robert Louis Stevenson
3746,tt0025907,John Lee Mahin
3747,tt0025919,Charles Bruce Millholland
3748,tt0025919,Ben Hecht
3749,tt0025920,Warren Duff
3750,tt0025920,Harry Sauber
3751,tt0025923,Josephine Lovett
3752,tt0025923,Joseph Moncure March
3753,tt0025929,Tadao Ikeda
3754,tt0025929,Yasujirô Ozu
3755,tt0025935,Ben Hecht
3756,tt0025935,Ben Markson
3757,tt0025939,Edward E. Paramore Jr.
3758,tt0025939,Ethel Doherty
3759,tt0025942,Ricardo de la Vega
3760,tt0025942,Benito Perojo
3761,tt0025943,Luis Trenker
3762,tt0025943,Reinhart Steinbicker
3763,tt0025945,Damon Runyon
3764,tt0025945,Earl Baldwin
3765,tt0025946,Grigoriy Aleksandrov
3766,tt0025946,Nikolay Erdman
3767,tt0025948,Ben Hecht
3768,tt0025948,Edgecumb Pinchon
3769,tt0025954,Zane Grey
3770,tt0025954,Jack Cunningham
3771,tt0025964,Leo Tolstoy
3772,tt0025964,Leonard Praskins
3773,tt0025965,Walton Hall Smith
3774,tt0025965,Benjamin Glazer
3775,tt0025966,Ray Harris
3776,tt0025966,Alden Nash
3777,tt0025967,Leopold Atlas
3778,tt0025967,Willis Goldbeck
3779,tt0025969,Robert N. Bradbury
3780,tt0025973,J.M. Barrie
3781,tt0025973,Monckton Hoffe
3782,tt0025982,H.W. Hanemann
3783,tt0025982,A.A. Milne
3784,tt0025983,Howard Emmett Rogers
3785,tt0025983,Dorothy Howell
3786,tt0025989,Florence Ryerson
3787,tt0025989,Zelda Sears
3788,tt0026003,Dashiell Hammett
3789,tt0026003,Sada Cowan
3790,tt0026006,F. Hugh Herbert
3791,tt0026007,Geza Herczeg
3792,tt0026007,Karl Farkas
3793,tt0026008,Reginald Berkeley
3794,tt0026008,Reginald Berkeley
3795,tt0026015,Dudley Nichols
3796,tt0026015,Lamar Trotti
3797,tt0026017,Walter DeLeon
3798,tt0026017,Paul M. Jones
3799,tt0026019,Joseph Santley
3800,tt0026019,Milton Krims
3801,tt0026023,G. Abatino
3802,tt0026023,Carlo Rim
3803,tt0026029,John Buchan
3804,tt0026029,Charles Bennett
3805,tt0026040,Aleksandr Dovzhenko
3806,tt0026040,N. Simonov
3807,tt0026043,Laurence Stallings
3808,tt0026043,Dale Van Every
3809,tt0026045,Leon Gordon
3810,tt0026045,Otis Garrett
3811,tt0026046,Frances Goodrich
3812,tt0026046,Albert Hackett
3813,tt0026047,Griffin Jay
3814,tt0026047,Grace Neville
3815,tt0026055,Ring Lardner
3816,tt0026055,William Wister Haines
3817,tt0026056,Booth Tarkington
3818,tt0026056,Dorothy Yost
3819,tt0026069,Molière
3820,tt0026069,Titus Maccius Plautus
3821,tt0026071,Leo Tolstoy
3822,tt0026071,Clemence Dane
3823,tt0026073,Joel Sayre
3824,tt0026073,John Twist
3825,tt0026075,Tom Dugan
3826,tt0026075,Ray Mayer
3827,tt0026082,Dudley Nichols
3828,tt0026082,Dudley Nichols
3829,tt0026085,John T. Neville
3830,tt0026085,Nat Dorfman
3831,tt0026092,Nunnally Johnson
3832,tt0026092,Edwin H. Knopf
3833,tt0026095,Pierre Dumarchais
3834,tt0026095,Julien Duvivier
3835,tt0026097,Ben Hecht
3836,tt0026097,Charles MacArthur
3837,tt0026101,Nazim Hikmet
3838,tt0026101,Selma Lagerlöf
3839,tt0026104,William Makepeace Thackeray
3840,tt0026104,Langdon Mitchell
3841,tt0026107,Grover Jones
3842,tt0026107,Oliver La Farge
3843,tt0026113,Walter DeLeon
3844,tt0026113,Francis Martin
3845,tt0026117,S.N. Behrman
3846,tt0026117,Horace Jackson
3847,tt0026120,Leon Gordon
3848,tt0026120,Frederick J. Jackson
3849,tt0026121,Abem Finkel
3850,tt0026121,Carl Erickson
3851,tt0026123,Arthur Strawn
3852,tt0026123,Henry Myers
3853,tt0026124,Allen Rivkin
3854,tt0026124,Allan Dwan
3855,tt0026126,Frank Butler
3856,tt0026126,Jefferson Moffitt
3857,tt0026129,Laird Doyle
3858,tt0026129,Wallace Smith
3859,tt0026132,J.B. Morton
3860,tt0026132,Will Hay
3861,tt0026134,Sarah Y. Mason
3862,tt0026134,Victor Heerman
3863,tt0026137,Claude Binyon
3864,tt0026137,Elisabeth Sanxay Holding
3865,tt0026138,Mary Shelley
3866,tt0026138,William Hurlbut
3867,tt0026139,Bert Kalmar
3868,tt0026139,Harry Ruby
3869,tt0026142,Sig Herzig
3870,tt0026142,E.Y. Harburg
3871,tt0026143,George Bricker
3872,tt0026144,Jack McGowan
3873,tt0026144,Sid Silvers
3874,tt0026164,Jack London
3875,tt0026164,Gene Fowler
3876,tt0026174,Rafael Sabatini
3877,tt0026174,Casey Robinson
3878,tt0026179,Stafford Dickens
3879,tt0026179,Richard Benson
3880,tt0026180,Edward George Bulwer-Lytton
3881,tt0026180,Cameron Rogers
3882,tt0026184,Tom Reed
3883,tt0026184,Erle Stanley Gardner
3884,tt0026185,Brown Holmes
3885,tt0026185,Ben Markson
3886,tt0026187,Florence Ryerson
3887,tt0026187,Edgar Allan Woolf
3888,tt0026191,Frank Wead
3889,tt0026191,Frank Wead
3890,tt0026195,Barry Barringer
3891,tt0026195,Harry A. Earnshaw
3892,tt0026197,Robert Ellis
3893,tt0026197,Helen Logan
3894,tt0026198,Edward T. Lowe Jr.
3895,tt0026198,Stuart Anthony
3896,tt0026199,Edward T. Lowe Jr.
3897,tt0026199,Gerard Fairlie
3898,tt0026205,Jules Furthman
3899,tt0026205,James Kevin McGuinness
3900,tt0026209,Marshall Neilan
3901,tt0026211,Scott Darling
3902,tt0026211,Paul Frank
3903,tt0026216,Zelma Carroll
3904,tt0026216,George M. Merrick
3905,tt0026221,W.P. Lipscomb
3906,tt0026221,R.J. Minney
3907,tt0026230,Karen DeWolf
3908,tt0026245,David Hume
3909,tt0026245,Brock Williams
3910,tt0026246,Joseph Anthony
3911,tt0026246,Fyodor Dostoevsky
3912,tt0026249,Harold Lamb
3913,tt0026249,Waldemar Young
3914,tt0026252,Patterson McNutt
3915,tt0026252,Arthur J. Beckhard
3916,tt0026261,Laird Doyle
3917,tt0026261,Laird Doyle
3918,tt0026262,Philip Klein
3919,tt0026262,Robert Yost
3920,tt0026264,Lillian Hellman
3921,tt0026264,Mordaunt Shairp
3922,tt0026266,Charles Dickens
3923,tt0026266,Hugh Walpole
3924,tt0026267,Lloyd Nosler
3925,tt0026273,Lindsley Parsons
