member_id,member
4841,Elizabeth Lee Miller
4842,Jean Desbordes
4843,Fernand Dichamps
4844,Lucien Jager
4845,Féral Benga
4846,Barbette
4847,William Stack
4848,Herman Bing
4849,Kendall Lee
4850,Muriel Finley
4851,Louis Mann
4852,Jane Reid
4853,Jeane Wood
4854,Charlotte Greenwood
4855,Jack Grey
4856,John McCormack
4857,Tommy Clifford
4858,Edwin Schneider
4859,Mitsuko Ichimura
4860,Tokihiko Okada
4861,Emiko Yagumo
4862,Ted Healy
4863,Charles Winninger
4864,Frances McCoy
4865,Lucile Browne
4866,Shemp Howard
4867,Moe Howard
4868,Fred Sanborn
4869,Larry Fine
4870,Ralph Elmer
4871,Edmond T. Gréville
4872,Raymond Aimos
4873,Bernice Claire
4874,John Risso
4875,Irving Bacon
4876,Joe Donahue
4877,Claudia Dell
4878,Perry Askam
4879,Christiane Yves
4880,Soledad Jiménez
4881,Veda Buckland
4882,César Vanoni
4883,Romualdo Tirado
4884,Gus Van
4885,Joe Schenck
4886,Charlotte Walker
4887,Junior Durkin
4888,Mitzi Green
4889,Dick Winslow
4890,Jackie Searl
4891,Jane Darwell
4892,Antonie Nedosinská
4893,Jindrich Plachta
4894,Karel Hasler
4895,Jindra Hermanová
4896,Karel Jelínek
4897,Eliska Jílková
4898,Josef Kytka
4899,Felix Kühne
4900,Jan Marek
4901,Emilie Nitschová
4902,Eddie Dunn
4903,Ray Cooke
4904,Adele Windsor
4905,Spencer Tracy
4906,Claire Luce
4907,Humphrey Bogart
4908,Joan Lawes
4909,Christian J. Frank
4910,Elda Voelkel
4911,Dorothy Davis
4912,Thora Waverly
4913,Cecile Cameron
4914,Jean Douglas
4915,Eugenia Woodbury
4916,Eric Kalkhurst
4917,Gordon McLeod
4918,June Walker
4919,Buddy Roosevelt
4920,Jay Wilsey
4921,Jim Tully
4922,Hans-Joachim Möbis
4923,Claus Clausen
4924,Hanna Hoessrich
4925,Ethel Shutta
4926,Paul Gregory
4927,Eleanor Hunt
4928,Walter Law
4929,Albert Hackett
4930,Chief Caupolican
4931,Lou-Scha-Enya
4932,Frank Beal
4933,Vince Barnett
4934,Robert Dudley
4935,Norman Foster
4936,Ginger Rogers
4937,Leslie Austin
4938,Lorraine Aalbu
4939,Aileene Aalbu
4940,Fern Aalbu
4941,Harriet Aalbu
4942,H. Dudley Hawley
4943,Stepan Shkurat
4944,Ivan Franko
4945,Pyotr Masokha
4946,Pavel Petrik
4947,P. Umanets
4948,Ye. Bondina
4949,Luka Lyashenko
4950,Lya Lys
4951,Caridad de Laberdesque
4952,Max Ernst
4953,Artigas
4954,Lionel Salem
4955,Germaine Noizet
4956,Adrienne Ames
4957,Minor Watson
4958,Charlotte Granville
4959,Master Vithal
4960,Zubeida
4961,Jillo
4962,Sushila
4963,Prithviraj Kapoor
4964,Elizer
4965,W.M. Khan
4966,Jagdish Sethi
4967,L.V. Prasad
4968,Alan Mowbray
4969,John Larkin
4970,Ruth Gilbert
4971,Ralph Hertz
4972,Lillian Ardell
4973,Mabel Wright
4974,Leslie King
4975,Meyer Berensen
4976,Raymond Schultz
4977,Jimmy Rosen
4978,Vie Quinn
4979,N.R. Cregan
4980,Patrick Glasgow
4981,Gus Alexander
4982,Charles Silvern
4983,Pat Gleason
4984,Tad Alexander
4985,Ferdinand Munier
4986,Ernest Wood
4987,Theodore Lodi
4988,Sylvia Sidney
4989,Frances Dee
4990,Irving Pichel
4991,Wallace Middleton
4992,Emmett Corrigan
4993,Al Hart
4994,Eric Linden
4995,Rochelle Hudson
4996,Arline Judge
4997,Roberta Gale
4998,Mary Kornman
4999,Robert Quirk
5000,Helen Hayes
5001,Richard Bennett
5002,A.E. Anson
5003,Clarence Brooks
5004,David Landau
5005,Irene Dunne
5006,Noel Francis
5007,Charles Coleman
5008,Kitty Kelly
5009,C. Aubrey Smith
5010,Elizabeth Murray
5011,James Dunn
5012,Minna Gombell
5013,William Pawley
5014,Sidney Fox
5015,David Durand
5016,Warren William
5017,William Morris
5018,Lissy Arna
5019,Maria Bard
5020,Bernhard Minetti
5021,Albert Florath
5022,Paul Westermeier
5023,Oskar Höcker
5024,Hans Deppe
5025,Siegfried Berisch
5026,Arthur Mainzer
5027,Karel Stepanek
5028,Judith Barrett
5029,William Post Jr.
5030,Robert Young
5031,Violet Dunn
5032,Mary Gordon
5033,Rita Rozelle
5034,Otto Yamaoka
5035,Guy Kibbee
5036,Polly Walters
5037,Ida Wüst
5038,Peter Lorre
5039,Otto Wallburg
5040,Charles Kullmann
5041,Fritz Behmer
5042,Alan Dinehart
5043,Virginia Cherrill
5044,Louise Mackintosh
5045,Anita Garvin
5046,Linda Loredo
5047,Charlie Hall
5048,Charles Dorety
5049,Luis Llaneza
5050,Josephine Whittell
5051,Jackie Cooper
5052,Jesse Scott
5053,Marcia Mae Jones
5054,George Brent
5055,John Swor
5056,Goodee Montgomery
5057,Tallulah Bankhead
5058,Harvey Stephens
5059,Jay Fassett
5060,Ann Andrews
5061,William Ingersoll
5062,Hanaki Yoshiwara
5063,Willard Dashiell
5064,Edward Keane
5065,Robert Strange
5066,Janie Marèse
5067,Georges Flamant
5068,Roger Gaillard
5069,Pierre Desty
5070,Mlle Doryans
5071,Lucien Mancini
5072,Christian Argentin
5073,Max Dalban
5074,Jean Gehret
5075,Magdeleine Bérubet
5076,Billy Gilbert
5077,Eugene Jackson
5078,Roberta Gregory
5079,Florence Lee
5080,Betty Sinclair
5081,Robert Homans
5082,Marcelle Romée
5083,Jean Gabin
5084,Carlotta Conti
5085,Lydie Villars
5086,Fordyce
5087,Fréhel
5088,Marcel Delaître
5089,Pierre Labry
5090,Fernandel
5091,Robert Williams
5092,Mitchell Harris
5093,Pat O'Brien
5094,Frank Rice
5095,Mayo Methot
5096,Gay Seabrook
5097,Addie McPhail
5098,Frank Thornton
5099,Constance Cummings
5100,Clark Marshall
5101,John Sheehan
5102,Jimmy Durante
5103,Karen Morley
5104,Philip Cooper
5105,Ernesto Lecuona and the Palau Brothers' Cuban Orchestra
5106,John Arledge
5107,Kendall McComas
5108,Elizabeth Patterson
5109,Sheila Bromley
5110,Dorothy Gray
5111,Clark Gable
5112,Joan Marsh
5113,Irene Purcell
5114,Lilian Bond
5115,Lenore Bushman
5116,Gerald Fielding
5117,Harold Minjir
5118,Raul Roulien
5119,Lawrence O'Sullivan
5120,Manya Roberti
5121,Marvine Maazel
5122,Ruth Weston
5123,Joan Carr
5124,Edward Van Sloan
5125,Carlos Villarías
5126,Lupita Tovar
5127,Pablo Álvarez Rubio
5128,Eduardo Arozamena
5129,José Soriano Viosca
5130,Carmen Guerrero
5131,Amelia Senisterra
5132,Manuel Arbó
5133,Carola Neher
5134,Lotte Lenya
5135,Ernst Busch
5136,Paul Kemp
5137,Gustav Püttjer
5138,Herbert Grünbaum
5139,Cecilia Loftus
5140,Ronnie Cosby
5141,Tom London
5142,Joe Smith
5143,Charles Dale
5144,George Sidney
5145,Ruth Hall
5146,Aline MacMahon
5147,Anna Appel
5148,Donald Cook
5149,Harold Waldridge
5150,Rolf Wenkhaus
5151,Rudolf Biebrach
5152,Inge Landgut
5153,Hans Joachim Schaufuß
5154,Hans Richter
5155,Hans Löhr
5156,Ernst-Eberhard Reling
5157,Waldemar Kupczyk
5158,Martin Rickelt
5159,Margarete Sachse
5160,Florence Roberts
5161,Alfred P. James
5162,Billy House
5163,John Breeden
5164,Marjorie Gateson
5165,Ole Olsen
5166,Chic Johnson
5167,Helen Broderick
5168,Lester Crawford
5169,Nat Carr
5170,Lili Damita
5171,Colette Darfeuil
5172,Sylvie Gance
5173,Jeanne Brindeau
5174,Samson Fainsilber
5175,Georges Colin
5176,Victor Francen
5177,Vanda Gréville
5178,Philippe Hersent
5179,L. Laumon
5180,Monique Rolland
5181,Saint-Allier
5182,Robert Gleckler
5183,Frances Starr
5184,Bert Lahr
5185,Herbert Braggiotti
5186,Gus Arnheim
5187,Marilyn Harris
5188,Laurence Olivier
5189,Jean Del Val
5190,Fred Howard
5191,Phil Tead
5192,Harold 'Red' Grange
5193,Dorothy Gulliver
5194,Walter Miller
5195,Joseph P. Mack
5196,Dick Dickinson
5197,Genevieve Tobin
5198,Colin Campbell
5199,Lucile Gleason
5200,Eleanor Gutöhrlein
5201,Terrance Ray
5202,J. Carrol Naish
5203,Elsa Janssen
5204,Sarah Padden
5205,Chief White Spear
5206,Lynn Fontanne
5207,Leo Carrillo
5208,James Wilcox
5209,Elliott Rothe
5210,Ruth Warren
5211,Madge Evans
5212,Harry Holman
5213,Mae Madison
5214,William Irving
5215,Averell Harris
5216,Joseph Calleia
5217,Hamtree Harrington
5218,Sidney Easton
5219,Joan Blair
5220,Charlotte Wynters
5221,Earl Pingree
5222,Janet McLeary
5223,John Kearney
5224,Ralph Morgan
5225,Jules Epailly
5226,Grace Kern
5227,Roberta Beatty
5228,Gyula Csortos
5229,Gyula Kabos
5230,Mici Haraszti
5231,Éva Fenyvessy
5232,Sándor Góth
5233,Gyula Gózon
5234,Mici Erdélyi
5235,Pál Jávor
5236,Jenö Herczeg
5237,István Bársony
5238,Lajos Gárdonyi
5239,Ferenc Pázmán
5240,Andor Sárossy
5241,Ernõ Szenes
5242,Elvira Horváthy
5243,Charles Trowbridge
5244,Syd Saylor
5245,Leslie Palmer
5246,Ara Haswell
5247,Edward Dillon
5248,Morrie Cohan
5249,Elisabeth Wendt
5250,Andrée Ducret
5251,Pierre-Louis
5252,Héléna Manson
5253,Marcel Lesieur
5254,Willem Holsboer
5255,Georges Tourreil
5256,Freeman Wood
5257,Carl-Heinz Schroth
5258,Boris Romanoff
5259,Gene Raymond
5260,Miriam Goldina
5261,Esther Howard
5262,Edna Bennett
5263,Ruth Lyons
5264,Martin Burton
5265,Frank Atkinson
5266,Toshiko Iizuka
5267,Mitsuko Yoshikawa
5268,Yasuo Nanjo
5269,Ayako Katsuragi
5270,Maude Fealy
5271,Hugh O'Connell
5272,Olga Breno
5273,Tatiana Rey
5274,Raul Schnoor
5275,Brutus Pedreira
5276,Carmen Santos
5277,Mario Peixoto
5278,Edgar Brasil
5279,Iolanda Bernardes
5280,Edward Woods
5281,John Harrington
5282,Ellen Widmann
5283,Otto Wernicke
5284,Gustaf Gründgens
5285,Theo Lingen
5286,Franz Stein
5287,Ernst Stahl-Nachbaur
5288,Atsushi Watanabe
5289,Tokuji Kobayashi
5290,Yukiko Inoue
5291,Arthur Q. Bryan
5292,Greta Granstedt
5293,Bobby Watson
5294,Raimund Janitschek
5295,Hans Leibelt
5296,Hermann Speelmans
5297,Friedrich Hollaender
5298,Franz Fiedler
5299,Eberhard Mack
5300,Erik Schütz
5301,Hermann Blaß
5302,Eugen Boral
5303,Otti Dietze
5304,Raimu
5305,Pierre Fresnay
5306,Fernand Charpin
5307,Alida Rouffe
5308,Paul Dullac
5309,Robert Vattier
5310,Édouard Delmont
5311,Orane Demazis
5312,Fred MacMurray
5313,Louise Campbell
5314,Lynne Overman
5315,Porter Hall
5316,Virginia Weidler
5317,Donald O'Connor
5318,Billy Cook
5319,James Burke
5320,Willard Robertson
5321,Dennis Morgan
5322,Franklin Parker
5323,René Lefèvre
5324,Jean-Louis Allibert
5325,Constantin Siroesco
5326,Pedro Elviro
5327,André Michaud
5328,Eugène Stuber
5329,Gabrielle Rosny
5330,Charley Grapewin
5331,Aileen Carlyle
5332,Frederick Sullivan
5333,Harry Davenport
5334,Anne Sutherland
5335,Margaret Adams
5336,Lily Cahill
5337,Eric Blore
5338,Hans Joby
5339,Dorothea Wieck
5340,Hertha Thiele
5341,Ellen Schwanneke
5342,Max Pohl
5343,Hanna Waag
5344,Werner Hollmann
5345,Elisabeth Neumann-Viertel
5346,Laurie Lane
5347,Conchita Montenegro
5348,Bob Gilbert
5349,Renée Stobrawa
5350,Elisabeth Lennartz
5351,Hugh Douglas
5352,Louis Douglas
5353,Zoe Frank
5354,Georges Péclet
5355,Rose-Mai
5356,Charlotte Merriam
5357,Denjirô Ôkôchi
5358,Naoe Fushimi
5359,Nobuko Fushimi
5360,Reizaburô Yamamoto
5361,Mariya Babanova
5362,Liu-Sian Van
5363,Boris Chirkov
5364,Marguerite Pierry
5365,Jacques Louvigny
5366,Olga Valéry
5367,Nicole Fernandez
5368,Sacha Tarride
5369,Florelle
5370,Margo Lion
5371,Lucy de Matha
5372,Jacques Henley
5373,Marie-Antoinette Buzet
5374,Marcel Merminod
5375,Pierre Léaud
5376,Hugh Adams
5377,William Le Maire
5378,Richard Cramer
5379,Barbara Weeks
5380,George Raft
5381,Cora Witherspoon
5382,Cameo the Dog
5383,Margaret Marquis
5384,Billy Lord
5385,Michael Stuart
5386,Jimmy Robinson
5387,Robert Dandridge
5388,Dorothy Peterson
5389,Helen Beaudine
5390,Allene Ray
5391,Violet Knights
5392,William Gould
5393,William Jackie
5394,Kane Richmond
5395,Hadji Ali
5396,María Calvo
5397,Abraham J. Cantu
5398,Nelly Fernández
5399,Carmen Granada
5400,Wallace Ford
5401,Shirley Grey
5402,Yvan Kyrlya
5403,Mikhail Dzhagofarov
5404,Aleksandr Novikov
5405,Mariya Andropova
5406,Vladimir Vesnovsky
5407,Mariya Gonfa
5408,Bozhak Besprizornykh
5409,Tsifan Kyriya
5410,Viktor Lazarev
5411,Regina Yanushkevich
5412,Rina Zelyonaya
5413,Georgi Zhzhyonov
5414,Bob Burns
5415,Leon Ames
5416,Susan Fleming
5417,Edward LeSaint
5418,Leigh Allen
5419,Pierre D'Ennery
5420,Billy Naylor
5421,Jay Ward
5422,Sheila Terry
5423,Frederick Burt
5424,Nancy Lee Blaine
5425,Desmond Roberts
5426,Carlos Orellana
5427,Juan José Martínez Casado
5428,Antonio R. Frausto
5429,Mimí Derba
5430,Rosita Arriaga
5431,Joaquín Busquets
5432,Feliciano Rueda
5433,Jorge Peón
5434,Alberto Martí
5435,Ricardo Carti
5436,Sofía Álvarez
5437,Rosa Castro
5438,Nena Betancourt
5439,Marion Lessing
5440,Mona Maris
5441,Walter C. Kelly
5442,Ralph Bellamy
5443,Fletcher Norton
5444,Helen Parrish
5445,Bill Willis
5446,Jack Willis
5447,Kenneth Seiling
5448,Terry Cox
5449,Arthur Wontner
5450,Ian Fleming
5451,Minnie Rayner
5452,Leslie Perrins
5453,Jane Welsh
5454,William Fazan
5455,Sydney King
5456,Philip Hewland
5457,Louis Goodrich
5458,Frank Rowan
5459,Norman Phillips Jr.
5460,Frank LaRue
5461,Lennox Pawle
5462,Lotti Loder
5463,C.V. France
5464,Jill Esmond
5465,Edmund Gwenn
5466,Frank Lawton
5467,Herbert Ross
5468,Dora Gregory
5469,Ronald Frankau
5470,Robert Coogan
5471,Donald Haines
5472,Jack Rube Clifford
5473,Carl R. Botefuhr
5474,Gladys Lloyd
5475,Gladys Gale
5476,Alfred Cross
5477,Lillian Harmer
5478,Marie Astaire
5479,Raymond Massey
5480,Angela Baddeley
5481,Nancy Price
5482,Athole Stewart
5483,Tommy Boy
5484,Charles Curtis
5485,Eva Dennison
5486,Grant Mitchell
5487,George Ernest
5488,Charles 'Chic' Sale
5489,G. Albert Smith
5490,Dagmar Oakland
5491,Joseph Crehan
5492,Edward Ryan
5493,Margaret McNamara
5494,Tom Carter
5495,Beulah Bondi
5496,Matt McHugh
5497,Eleanor Wesselhoeft
5498,Allen Fox
5499,Margaret Robertson
5500,Max Montor
5501,William Ricciardi
5502,Zita Johann
5503,Evelyn Baldwin
5504,Jackson Halliday
5505,Edna Hagan
5506,Claude Cooper
5507,Arthur Lipson
5508,Charles Richman
5509,Helen Mack
5510,Scott Moore
5511,Dave Manley
5512,Sepp Rist
5513,Mathias Wieman
5514,Friedrich Kayßler
5515,Alfred Beierle
5516,David Zogg
5517,Beni Führer
5518,Rähmi
5519,Guzzi Lantschner
5520,Benno Leubner
5521,Harald Reinl
5522,Luggi Foeger
5523,Claus von Suchotzky
5524,Matahi
5525,Anne Chevalier
5526,Bill Bambridge
5527,Hitu
5528,Phoebe Foster
5529,Alexander Kirkland
5530,Pauline Frederick
5531,Fred Santley
5532,Hideo Sugawara
5533,Hideko Takamine
5534,Reikô Tani
5535,Ken'ichi Miyajima
5536,Isamu Yamaguchi
5537,Melvyn Douglas
5538,Warburton Gamble
5539,Greta Meyer
5540,Edwina Booth
5541,Duncan Renaldo
5542,Mutia Omoolu
5543,Bob Kortman
5544,Ruth Donnelly
5545,Claire Dodd
5546,Dorothy Appleby
5547,Anny Ahlers
5548,José Wedorn
5549,Leonard Steckel
5550,Hubert von Meyerinck
5551,Fritz Steiner
5552,Hermann Krehan
5553,Werner Finck
5554,Louise Huntington
5555,Arthur Vinton
5556,Bob Bartlett
5557,Wilfred Grenfell
5558,Ethel Griffies
5559,Rita Carlyle
5560,Phillips Lord
5561,Effie Palmer
5562,Sophia M. Lord
5563,Bennett Kilpack
5564,Raymond Hunter
5565,Bertha Mann
5566,Max Waizmann
5567,Ashley Buck
5568,Henri Marchand
5569,Rolla France
5570,Jacques Shelly
5571,Germaine Aussey
5572,Léon Lorin
5573,William Burke
5574,Vincent Hyspa
5575,Josephine Hull
5576,Dorothy Wilson
5577,Richard Cromwell
5578,Reginald Barlow
5579,Gloria Stuart
5580,Hans Fuerberg
5581,Thomas Carrigan
5582,William Daly
5583,George Rosener
5584,William Gargan
5585,Henry Stephenson
5586,Rafaela Ottiano
5587,Douglas Haig
5588,Bradley Page
5589,Arletta Duncan
5590,Sandy Roth
5591,George Burns
5592,Gracie Allen
5593,Kate Smith
5594,The Mills Brothers
5595,The Boswell Sisters
5596,Arthur Tracy
5597,Vincent Lopez Orchestra
5598,Cab Calloway and His Band
5599,Ralph Robertson
5600,Alex Melesh
5601,Berton Churchill
5602,Sherwood Bailey
5603,Lafe McKee
5604,Duke
5605,Jack Miller
5606,Billie Burke
5607,Katharine Hepburn
5608,Gayle Evers
5609,Lon Chaney Jr.
5610,Arnold Gray
5611,Reginald Simpson
5612,Napoleon Pukui
5613,Max Holzboer
5614,Martha Mair
5615,Franz Maldacea
5616,Dick Powell
5617,Allen Jenkins
5618,Cary Grant
5619,Gene Morgan
5620,C. Hooper Trask
5621,Barbara Pirk
5622,Ina von Elben
5623,Ernst Behmer
5624,Douglass Dumbrille
5625,Louise Carter
5626,Rocky Twins
5627,Marcelle Hainia
5628,Sévérine Lerczinska
5629,Jean Dasté
5630,Charles Granval
5631,Geneviève Cadix
5632,Tom Douglas
5633,Reinhold Pasch
5634,Heather Thatcher
5635,Eva Moore
5636,Ethel Kenyon
5637,Dolores Ray
5638,Hardie Albright
5639,John Marston
5640,Weldon Heyburn
5641,Anthony Jowitt
5642,Eddy Chandler
5643,Harold Huber
5644,Irene Ware
5645,Herbert Mundin
5646,June Lang
5647,Virginia Hammond
5648,Linda Watkins
5649,James Todd
5650,James Wang
5651,Charles McNaughton
5652,Julie Haydon
5653,Marilyn Knowlden
5654,Gabriel Gabrio
5655,Charles Vanel
5656,Paul Azaïs
5657,Jean Galland
5658,Geo Laby
5659,René Montis
5660,Jean-François Martial
5661,Marc Valbel
5662,Robert Frazer
5663,Ethel Clayton
5664,Christian Rub
5665,Allen Vincent
5666,Teddy Joyce
5667,Billy Arnold
5668,Leo Nomis
5669,Fred Frame
5670,Ralph Hepburn
5671,Wilbur Shaw
5672,Shorty Cantlon
5673,Mel Keneally
5674,Stubby Stubblefield
5675,Phyllis Barry
5676,Viva Tattersall
5677,Florine McKinney
5678,George Kirby
5679,Lyda Roberti
5680,Eduardo Durant
5681,Eduardo Durant's Rhumba Band
5682,Charles Laughton
5683,Gordon Westcott
5684,James Dugan
5685,Jean Parker
5686,Richard Wallace
5687,Lionel Atwill
5688,Preston Foster
5689,Harry Beresford
5690,Leila Bennett
5691,Virginia Bruce
5692,Hedy Lamarr
5693,Aribert Mog
5694,Zvonimir Rogoz
5695,Leopold Kramer
5696,Emil Jerman
5697,Jirina Steimarová
5698,Bedrich Vrbský
5699,Jirina Stepnicková
5700,Antonín Kubový
5701,Karel Macha-Kuca
5702,Eduard Slégl
5703,Jan Sviták
5704,Erik Ode
5705,Arthur Peiser
5706,Rudolf Platte
5707,Hans Schneider
5708,Tom Brown
5709,George 'Spanky' McFarland
5710,Auguste Mouriès
5711,Marcel Maupi
5712,Odette Roger
5713,Louis Boulle
5714,Mary Philips
5715,Jack La Rue
5716,Arthur Byron
5717,Frank Shellenback
5718,Myrna Fresholt
5719,Charlotte Henry
5720,Oliver Eckhardt
5721,Daisy Earles
5722,Daisy Hilton
5723,Violet Hilton
5724,Schlitze
5725,Josephine Joseph
5726,Johnny Eck
5727,Frances O'Connor
5728,Peter Robinson
5729,Robert Benchley
5730,René Donnio
5731,Charles Camus
5732,Frédéric Munié
5733,Lucien Nat
5734,Pierre Ferval
5735,Georges Bever
5736,Roland Armontel
5737,Louis Cari
5738,Ketty Pierson
5739,Kate Campbell
5740,Ted Adams
5741,Harry Bowen
5742,Harry Semels
5743,The Orchestra
5744,Carl Mahon
5745,Starr Calloway
5746,Alice B. Russell
5747,Eunice Brooks
5748,Minto Cato
5749,John Everett
5750,Frank H. Wilson
5751,Cherokee Thornton
5752,Grace Smith
5753,Edwin Cary
5754,Juano Hernandez
5755,'Slick' Chester
5756,Chick Evans
5757,Buddy Harris
5758,Aleksandre Jaliashvili
5759,Siko Palavandishvili
5760,Akaki Khorava
5761,Arkadi Khintibidze
5762,Shirley Chambers
5763,Robert McKenzie
5764,John Kelly
5765,Fuzzy Knight
5766,Hooper Atchley
5767,Heinz Klingenberg
5768,Tela Tchaï
5769,Gertrude Pabst
5770,Rositta Severus-Liedernit
5771,Martha von Konssatzki
5772,Betty Grable
5773,Stanley Blystone
5774,Randolph Scott
5775,Rose Coghlan
5776,Joe Sawyer
5777,Al Bridge
5778,James P. Burtis
5779,Al Ferguson
5780,Glenn Strange
5781,Helen Vinson
5782,Edward Ellis
5783,Mary Boland
5784,Lorin Raker
5785,Monte Montague
5786,K. Bondarevsky
5787,Dmitri Golubinsky
5788,Elena Golki
5789,Maksim Gornatko
5790,Aleksandr Zapolsky
5791,Peter Pastushkov
5792,Stepan Shagaida
5793,Terentiy Yura
5794,Mikola Grigorovich Tretyakov
5795,Avgust Avgustovich Shults
5796,Pavlo Ivanovich Orov
5797,Isatula Sadikovich Ibatulin
5798,Barbara Bletcher
5799,Martha Wolter
5800,Adolf Fischer
5801,Lili Schoenborn-Anspach
5802,Max Sablotzki
5803,Alfred Schaefer
5804,Martha Burchardi
5805,Carl Heinz Charrell
5806,Helene Weigel
5807,Karl Kahmen
5808,Fritz Erpenbeck
5809,Josef Hanoszek
5810,Richard Pilgert
5811,William Halligan
5812,Lew Kelly
5813,Astrid Allwyn
5814,Howard Phillips
5815,Jack Kennedy
5816,Albert J. Smith
5817,Kenneth MacDonald
5818,Yakima Canutt
5819,Elizabeth Allan
5820,A.W. Baskcomb
5821,Barbara Everest
5822,Jack Hawkins
5823,Kynaston Reeves
5824,Drusilla Wills
5825,Anthony Holles
5826,George Merritt
5827,Molly Fisher
5828,Andreas Malandrinos
5829,Iris Ashley
5830,Marjorie Peterson
5831,Lyle Talbot
5832,Sándor Kállay
5833,Dorothy Libaire
5834,Philip Horomato
5835,Charita Alden
5836,George Templeton
5837,Violet Heming
5838,Clay Clement
5839,Nydia Westman
5840,Billy Dooley
5841,Ilona Dajbukát
5842,Erzsi Bársony
5843,Steven Geray
5844,Karola Zala
5845,Margit Ladomerszky
5846,Sándor Pethes
5847,Lajos Várady
5848,Zoltán Makláry
5849,Lajos Ihász
5850,György Kerekes
5851,Marion Burns
5852,Bert Hanlon
5853,Adrian Morris
5854,Alphonse Ethier
5855,Gene Layman
5856,Fred Lindstrand
5857,Adrianne Allen
5858,Kent Taylor
5859,Andy Clyde
5860,Leslie Banks
5861,Oscar 'Dutch' Hendrian
5862,Earle Browne
5863,Kathryn Byron
5864,Leonard Mudie
5865,Marjorie Beebe
5866,Frank Ball
5867,Betty Ross Clarke
5868,Arlene Francis
5869,Yoshiko Okada
5870,Shin'yô Nara
5871,Yukiko Tsukuba
5872,Toshiko Kojima
5873,Fumiko Katsuragi
5874,Jôji Oka
5875,Shozaburo Abe
5876,Kanji Kawara
5877,Kikuko Hanaoka
5878,Ryuko Fuji
5879,Margaret Perry
5880,Laura Hope Crews
5881,Ruth Selwyn
5882,Mae West
5883,Harry Wallace
5884,Marty Martyn
5885,Mary Carlisle
5886,Tommy Conlon
5887,Dixie Lee Hall
5888,Walter Connolly
5889,Ruthelma Stevens
5890,Winna Winifried
5891,Georges Koudria
5892,Dignimont
5893,G.A. Martin
5894,Boulicot
5895,Jean Mitry
5896,Lucie Vallat
5897,Leon M. Lion
5898,Anne Grey
5899,Barry Jones
5900,Ann Casson
5901,Henry Caine
5902,Garry Marsh
5903,Ernest Thesiger
5904,Elspeth Dudgeon
5905,Brember Wills
5906,Gregory Ratoff
5907,Onslow Stevens
5908,Margaret Lindsay
5909,Pierre Etchepare
5910,Ernest Ferny
5911,Reina Velez
5912,Verree Teasdale
5913,Joe Hermano
5914,Guy Usher
5915,Axel Axelson
5916,Brady Kline
5917,George M. Cohan
5918,Julius McVicker
5919,James Ellison
5920,Betty Farrington
5921,Robert Lynen
5922,Louis Gauthier
5923,Simone Aubry
5924,Maxime Fromiot
5925,Colette Segall
5926,Marthe Marty
5927,Christiane Dor
5928,Catherine Fonteney
5929,'Little Billy' Rhodes
5930,Guy Bates Post
5931,Rollo Lloyd
5932,Jackie Lyn Dufton
5933,Jerry Tucker
5934,Mary Shaw
5935,Ethel Barrymore
5936,Diana Wynyard
5937,Edward Arnold
5938,Willie Fung
5939,John Vosper
5940,Henry Kendall
5941,Elsie Randolph
5942,Bruce Cabot
5943,Phyllis Clare
5944,Gwili Andre
5945,Toshia Mori
5946,Harold Huth
5947,Eliot Makeham
5948,Cedric Hardwicke
5949,Frank Vosper
5950,Finlay Currie
5951,Muriel Aked
5952,Floyd Shackelford
5953,Inez Palange
5954,John Warburton
5955,Ureo Egawa
5956,Harurô Takeda
5957,Ryôtarô Mizushima
5958,George Grossmith
5959,Morton Selten
5960,Ben Field
5961,Billy West
5962,Miriam Jordan
5963,Howard Leeds
5964,C. Montague Shaw
5965,James Durkin
5966,Isla Bevan
5967,Miles Malleson
5968,Herbert Lomas
5969,Gilbert Davis
5970,Margaret Yarde
5971,Roy Emerton
5972,Arthur Hohl
5973,Vivian Tobin
5974,Phyllis Barrington
5975,Gertrude Messinger
5976,Russ Coller
5977,Dewey Robinson
5978,Helen Coburn
5979,Nadine Dore
5980,Isabel Vecki
5981,Fred 'Snowflake' Toones
5982,Ben Taggart
5983,John M. Sullivan
5984,Charles Williams
5985,Francis Sayles
5986,Fortunio Bonanova
5987,Eula Guy
5988,Monaei Lindley
5989,James B. Leong
5990,Johnny Weissmuller
5991,Ivory Williams
5992,Rudolf Schündler
5993,Maurice Maillot
5994,Camilla Spira
5995,Ginette Gaubert
5996,Jessie Matthews
5997,Owen Nares
5998,Carol Goodner
5999,Jerry Verno
6000,Mignon O'Doherty
6001,Roland Culver
6002,Carroll Gibbons
6003,Peg Entwistle
6004,Harriet Hagman
6005,Edward Pawley
6006,Phyllis Fraser
6007,James Eagles
6008,Frances Rich
6009,Kathrin Clare Ward
6010,Virginia Davis
6011,Betty Carse
6012,Tyrone Power
6013,Ken Maynard
6014,Cecilia Parker
6015,George Gerwing
6016,Teruyo Hayami
6017,Seiichi Katô
6018,Seiji Nishimura
6019,Zentaro Iijima
6020,Shôtarô Fujimatsu
6021,Masao Hayama
6022,Michio Sato
6023,Kuniyasu Hayashi
6024,Akio Nomura
6025,Gertrude Michael
6026,Lia Franca
6027,Vittorio De Sica
6028,Cesare Zoppetti
6029,Aldo Moschino
6030,Anna D'Adria
6031,Gemma Schirato
6032,Maria Montesano
6033,María Denis
